Return_Yr,SPECIES,Run,TagDate,TagReach,Tag1,Tag2,Sample_Category,CarcassCategory,Sex,FL,Mark,SnoutID,ScaleCard,SampleRate,ScaleAge,CarcassCondition,GillColor,SpawnSuccess,CWT_Code,CWT_Status_Code,DNA_Sample_Code,Comments,RecapDate,RecapTag1,RecapTag2,RecapReach,Brood_Yr,CWT_Species,CWT_Run,Agency_Name,RearingLocName,ReleaseSiteName,Mark_Short_Desc,StockName,First_Release_Date_Txt,Last_Release_Date_Txt,Tagged_Cnt
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-117,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-118,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-119,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-12,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-120,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-121,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-122,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-123,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-124,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-125,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-126,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-127,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-128,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-129,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-13,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-130,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-131,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-132,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-133,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-134,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-135,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-136,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-137,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-138,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-139,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-14,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-140,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-141,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-142,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-143,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-144,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-145,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-146,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-147,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-148,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-149,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-15,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-150,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-151,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-152,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-153,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-154,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-155,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-156,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-157,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-158,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-159,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-16,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-160,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-161,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-162,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-163,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-164,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-165,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-166,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-167,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-168,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-169,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-17,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-170,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-171,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-172,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-173,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-174,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-175,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-176,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-177,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-178,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-179,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-18,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-180,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-181,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-182,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-183,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-184,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-185,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-186,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-187,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-188,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-189,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-19,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-190,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-191,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-192,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-193,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-194,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-195,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-196,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-197,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-198,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-199,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,1,,Female,80,AD,CWT00103973,06213-2,1,,D+,,,637317,1,,,,,,,2017,Chinook,Fall,Washington Department of Fish & Wildlife,,LEWIS RIVER HATCHERY,AD Fin Clp,LEWIS R 27.0168,20180608,20180619,51380
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-20,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-200,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-201,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-202,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-203,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-204,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-205,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-206,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-207,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-208,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-209,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-21,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-210,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-211,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-212,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-213,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-214,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-22,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-23,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-24,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-25,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-26,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-27,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-28,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-29,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,1,,Male,74,AD,CWT00103971,06213-3,1,,D+,,,637316,1,,,,,,,2017,Chinook,Fall,Washington Department of Fish & Wildlife,,LEWIS RIVER HATCHERY,AD Fin Clp,LEWIS R 27.0168,20180531,20180607,53294
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-30,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-31,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-32,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-33,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-34,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-35,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-36,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-37,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-38,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-39,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-4,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-40,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-41,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-42,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-43,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-44,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-45,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-46,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-47,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-48,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-49,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-5,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-50,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-51,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-52,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-53,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-54,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-55,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-56,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-57,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-58,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-59,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-6,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-60,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-61,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-62,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-63,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-64,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-65,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-66,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-67,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-68,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-69,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-7,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-70,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-71,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-72,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-73,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-74,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-75,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-76,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-77,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-78,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-79,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-8,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-80,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-81,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-82,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-83,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-84,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-85,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-86,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-87,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-88,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-89,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-9,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-90,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,21-Nov-22,NFL 5,,,2,4,,,UM,,06213-91,1,,D+,,,,,,,,,,,,,,,,,,,,,
