Return_Yr,SPECIES,Run,TagDate,TagReach,Tag1,Tag2,Sample_Category,CarcassCategory,Sex,FL,Mark,SnoutID,ScaleCard,SampleRate,ScaleAge,CarcassCondition,GillColor,SpawnSuccess,CWT_Code,CWT_Status_Code,Comments,RecapDate,RecapTag1,RecapTag2,RecapReach,Brood_Yr,CWT_Species,CWT_Run,Agency_Name,RearingLocName,ReleaseSiteName,Mark_Short_Desc,StockName,First_Release_Date_Txt,Last_Release_Date_Txt,Tagged_Cnt
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-383,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-384,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-385,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-386,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-387,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-388,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-389,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-39,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-390,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-391,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-392,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-393,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-394,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-395,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-396,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-397,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-398,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-399,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-4,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-40,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-400,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-401,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-402,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-403,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-404,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-405,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-406,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-407,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-408,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-409,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-41,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-410,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-411,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-412,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-413,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-414,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-415,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-416,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-417,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-418,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-419,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-42,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-420,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-421,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-422,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-423,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-424,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-425,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-426,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-427,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-428,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-429,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-43,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-430,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-431,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-432,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-433,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-434,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-435,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-436,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-437,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-438,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-439,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-44,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-440,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-441,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-442,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-443,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-444,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-445,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-446,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-447,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-448,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-449,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-45,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-450,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-451,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-452,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-453,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-454,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-455,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-456,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-457,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-458,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-459,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-46,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-460,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-461,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-462,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-463,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-464,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-465,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-466,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-467,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-468,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-469,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-47,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-470,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-471,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-472,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-473,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-474,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-475,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-476,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-477,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-478,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-479,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-48,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-480,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-481,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-482,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-483,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-484,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-485,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-486,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-487,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-488,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-489,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-49,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-490,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-491,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-492,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-493,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-494,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-495,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-496,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-497,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-498,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-499,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-5,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-50,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-500,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-501,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-502,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-503,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-504,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-505,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-506,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-507,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-508,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-509,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-51,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-510,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-511,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-512,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-513,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-514,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-515,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-516,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-517,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-518,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-519,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-52,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-520,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-521,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-522,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-523,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-524,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-525,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-526,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-527,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-528,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-529,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-53,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-530,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-531,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-532,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-533,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-534,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-535,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-536,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-537,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-538,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-539,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-54,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-540,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-541,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-542,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-543,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-544,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-545,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-546,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-547,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-548,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-549,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-55,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-550,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-551,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-552,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-553,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-554,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-555,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-556,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-557,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-558,5,,,,,,,,,,,,,,,,,,,,,,
2015,Chinook salmon,Fall,10-Nov-15,NFL 5,,,2,4,,,UM,,6276-559,5,,,,,,,,,,,,,,,,,,,,,,
