Return_Yr,SPECIES,TagDate,TagReach,Tag1,Tag2,RecapDate,RecapReach
2024,Chinook salmon,29-Oct-24,NFL 3,,,,
2024,Chinook salmon,29-Oct-24,NFL 3,,,,
2024,Chinook salmon,29-Oct-24,NFL 3,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 4,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,29-Oct-24,NFL 5,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,30-Oct-24,NFL 1,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,5-Nov-24,NFL 5,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 1,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 2,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 3,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
2024,Chinook salmon,6-Nov-24,NFL 4,,,,
