Return_Yr,SPECIES,Run,TagDate,TagReach,Tag1,Tag2,Sample_Category,CarcassCategory,Sex,FL,Mark,SnoutID,ScaleCard,SampleRate,ScaleAge,CarcassCondition,GillColor,SpawnSuccess,CWT_Code,CWT_Status_Code,Comments,RecapDate,RecapTag1,RecapTag2,RecapReach,Brood_Yr,CWT_Species,CWT_Run,Agency_Name,RearingLocName,ReleaseSiteName,Mark_Short_Desc,StockName,First_Release_Date_Txt,Last_Release_Date_Txt,Tagged_Cnt
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-67,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-68,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-69,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-7,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-70,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-71,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-72,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-73,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-74,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-75,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-76,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-77,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-78,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-79,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-8,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-80,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-81,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-82,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-83,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-84,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-85,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-86,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-87,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-88,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-89,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-9,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-90,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-91,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-92,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-93,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-94,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-95,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-96,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-97,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-98,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,,,2,4,,,UM,,47568-99,1,,,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17377a,17377b,blank,,Male,70,UM,,47563-17377,1,31                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17377a,17377b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17378a,17378b,blank,,Male,81,UM,,47563-17378,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17379a,17379b,blank,,Male,96,UM,,47563-17379,1,51                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17379a,17379b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17380a,17380b,blank,,Male,92,UM,,47563-17380,1,41                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17380a,17380b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17381a,17381b,blank,,Male,102,UM,,47563-17381,1,88                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17381a,17381b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17382a,17382b,blank,,Male,97,UM,,47563-17382,1,41                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17382a,17382b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17383a,17383b,blank,,Male,84,UM,,47563-17383,1,31                                                                                                                                                                                                                                                             ,F,,,,,,14-Dec-17,17383a,17383b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17384a,17384b,blank,,Male,98,UM,,47563-17384,1,51                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17384a,17384b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17385a,17385b,blank,,Male,94,UM,,47563-17385,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17386a,17386b,blank,,Male,86,UM,,47563-17386,1,51                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17386a,17386b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17387a,17387b,blank,,Male,90,UM,,47563-17387,1,51                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17387a,17387b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17388a,17388b,blank,,Male,89,UM,,47563-17388,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17389a,17389b,blank,,Male,89,UM,,47563-17389,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17390a,17390b,blank,,Male,81,UM,,47563-17390,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17391a,17391b,blank,,Male,84,UM,,47563-17391,1,41                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17391a,17391b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17392a,17392b,blank,,Male,80,UM,,47563-17392,1,41                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17392a,17392b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17393a,17393b,blank,,Male,99,UM,,47563-17393,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17394a,17394b,blank,,Male,74,UM,,47563-17394,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17395a,17395b,blank,,Male,71,UM,,47563-17395,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17396a,17396b,blank,,Male,78,UM,,47568-17396,1,41                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17396a,17396b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17397a,17397b,blank,,Male,80,UM,,47568-17397,1,41                                                                                                                                                                                                                                                             ,F,,,,,,20-Dec-17,17397a,17397b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17398a,17398b,blank,,Male,66,UM,,47568-17398,1,31                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17398a,17398b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17399a,17399b,blank,,Male,77,UM,,47568-17399,1,51                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17817a,17817b,blank,,Male,82,UM,,47568-17817,1,88                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17817a,17817b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17818a,17818b,blank,,Male,74,UM,,47568-17818,1,31                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17818a,17818b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17819a,17819b,blank,,Male,83,UM,,47568-17819,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17820a,17820b,blank,,Male,73,UM,,47568-17820,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17821a,17821b,blank,,Male,66,UM,,47568-17821,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17822a,17822b,blank,,Male,86,UM,,47568-17822,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,20-Dec-17,17822a,17822b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17823a,17823b,blank,,Male,87,UM,,47568-17823,1,51                                                                                                                                                                                                                                                             ,D-,,,,,,07-Dec-17,17823a,17823b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17824a,17824b,blank,,Female,77,UM,,47568-17824,1,41                                                                                                                                                                                                                                                             ,D,,,,,,07-Dec-17,17824a,17824b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17825a,17825b,blank,,Female,76,UM,,47568-17825,1,41                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17826a,17826b,blank,,Female,73,UM,,47568-17826,1,31                                                                                                                                                                                                                                                             ,D-,,,,,,07-Dec-17,17826a,17826b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17827a,17827b,blank,,Female,68,UM,,47568-17827,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17828a,17828b,blank,,Female,87,UM,,47568-17828,1,51                                                                                                                                                                                                                                                             ,D-,,,,,,07-Dec-17,17828a,17828b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17829a,17829b,blank,,Female,78,UM,,47568-17829,1,88                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17830a,17830b,blank,,Female,82,UM,,47568-17830,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17831a,17831b,blank,,Female,76,UM,,47568-17831,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,07-Dec-17,17831a,17831b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17832a,17832b,blank,,Female,83,UM,,47569-17832,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17833a,17833b,blank,,Female,88,UM,,47569-17833,1,51                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17834a,17834b,blank,,Female,96,UM,,47569-17834,1,51                                                                                                                                                                                                                                                             ,D-,,,,,,07-Dec-17,17834a,17834b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17835a,17835b,blank,,Female,80,UM,,47569-17835,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17836a,17836b,blank,,Female,90,UM,,47569-17836,1,51                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17837a,17837b,blank,,Female,86,UM,,47569-17837,1,51                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17838a,17838b,blank,,Female,74,UM,,47569-17838,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17839a,17839b,blank,,Female,85,UM,,47569-17839,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,07-Dec-17,17839a,17839b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17840a,17840b,blank,,Female,77,UM,,47569-17840,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,07-Dec-17,17840a,17840b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17841a,17841b,blank,,Female,79,UM,,47569-17841,1,41                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17842a,17842b,blank,,Female,87,UM,,47569-17842,1,88                                                                                                                                                                                                                                                             ,D-,,,,,,07-Dec-17,17842a,17842b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17843a,17843b,blank,,Female,76,UM,,47569-17843,1,51                                                                                                                                                                                                                                                             ,D-,,,,,,20-Dec-17,17843a,17843b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17844a,17844b,blank,,Female,91,UM,,47569-17844,1,51                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17844a,17844b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17845a,17845b,blank,,Female,69,UM,,47569-17845,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17846a,17846b,blank,,Female,72,UM,,47569-17846,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17847a,17847b,blank,,Female,72,UM,,47569-17847,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17848a,17848b,blank,,Female,76,UM,,47569-17848,1,51                                                                                                                                                                                                                                                             ,F,,,,,,20-Dec-17,17848a,17848b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17849a,17849b,blank,,Female,81,UM,,47569-17849,1,41                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17849a,17849b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17850a,17850b,blank,,Female,72,UM,,47569-17850,1,41                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17850a,17850b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17851a,17851b,blank,,Female,75,UM,,47570-17851,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17852a,17852b,blank,,Female,88,UM,,47570-17852,1,88                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17853a,17853b,blank,,Female,86,UM,,47570-17853,1,52                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17854a,17854b,blank,,Female,83,UM,,47570-17854,1,51                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17854a,17854b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17855a,17855b,blank,,Female,81,UM,,47570-17855,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17856a,17856b,blank,,Female,92,UM,,47570-17856,1,51                                                                                                                                                                                                                                                             ,F,,,,,,20-Dec-17,17856a,17856b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17857a,17857b,blank,,Female,86,UM,,47570-17857,1,51                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17858a,17858b,blank,,Female,86,UM,,47570-17858,1,41                                                                                                                                                                                                                                                             ,F,,,,,,28-Dec-17,17858a,17858b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17859a,17859b,blank,,Female,84,UM,,47570-17859,1,41                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17859a,17859b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17860a,17860b,blank,,Female,88,UM,,47570-17860,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17861a,17861b,blank,,Female,82,UM,,47570-17861,1,52                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17861a,17861b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17862a,17862b,blank,,Female,88,UM,,47570-17862,1,51                                                                                                                                                                                                                                                             ,F,,,,,,20-Dec-17,17862a,17862b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17863a,17863b,blank,,Female,90,UM,,47570-17863,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17864a,17864b,blank,,Female,91,UM,,47570-17864,1,51                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17865a,17865b,blank,,Female,81,UM,,47570-17865,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17866a,17866b,blank,,Female,88,UM,,47570-17866,1,51                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17867a,17867b,blank,,Female,87,UM,,47570-17867,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17868a,17868b,blank,,Female,81,UM,,47570-17868,1,41                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17868a,17868b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17869a,17869b,blank,,Female,76,UM,,47570-17869,1,51                                                                                                                                                                                                                                                             ,F,,,,,,14-Dec-17,17869a,17869b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17870a,17870b,blank,,Female,81,UM,,47571-17870,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17871a,17871b,blank,,Female,74,UM,,47571-17871,1,31                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17872a,17872b,blank,,Female,89,UM,,47571-17872,1,51                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17873a,17873b,blank,,Female,84,UM,,47571-17873,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17874a,17874b,blank,,Female,71,UM,,47571-17874,1,41                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17874a,17874b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17875a,17875b,blank,,Female,82,UM,,47571-17875,1,41                                                                                                                                                                                                                                                             ,F,,,,,,20-Dec-17,17875a,17875b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17876a,17876b,blank,,Male,44,UM,,47571-17876,1,21                                                                                                                                                                                                                                                             ,F,,,,,,20-Dec-17,17876a,17876b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17877a,17877b,blank,,Male,45,UM,,47571-17877,1,21                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17878a,17878b,blank,,Male,41,UM,,47571-17878,1,21                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17879a,17879b,blank,,Male,49,UM,,47571-17879,1,21                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17880a,17880b,blank,,Male,43,UM,,47571-17880,1,21                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17881a,17881b,blank,,Male,40,UM,,47571-17881,1,21                                                                                                                                                                                                                                                             ,D-,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17882a,17882b,blank,,Male,37,UM,,47571-17882,1,21                                                                                                                                                                                                                                                             ,D,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17883a,17883b,blank,,Female,94,UM,,47571-17883,1,51                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17883a,17883b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17884a,17884b,blank,,Female,81,UM,,47571-17884,1,61                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17885a,17885b,blank,,Female,85,UM,,47571-17885,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17886a,17886b,blank,,Female,91,UM,,47571-17886,1,51                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17886a,17886b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17887a,17887b,blank,,Female,86,UM,,47571-17887,1,41                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17888a,17888b,blank,,Female,77,UM,,47571-17888,1,41                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17888a,17888b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17889a,17889b,blank,,Female,77,UM,,47571-17889,1,41                                                                                                                                                                                                                                                             ,F,,,,,,14-Dec-17,17889a,17889b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17890a,17890b,blank,,Female,78,UM,,47572-17890,1,41                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17890a,17890b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17891a,17891b,blank,,Female,74,UM,,47572-17891,1,41                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17891a,17891b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17892a,17892b,blank,,Female,81,UM,,47572-17892,1,51                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17892a,17892b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17893a,17893b,blank,,Female,80,UM,,47572-17893,1,41                                                                                                                                                                                                                                                             ,F,,,,,,20-Dec-17,17893a,17893b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17894a,17894b,blank,,Female,90,UM,,47572-17894,1,51                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17894a,17894b,NFL 5,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17895a,17895b,blank,,Female,84,UM,,47572-17895,1,51                                                                                                                                                                                                                                                             ,F,,,,,,,,,,,,,,,,,,,,
2017,Chinook salmon,Fall,28-Nov-17,NFL 5,17896a,17896b,blank,,Female,86,UM,,47572-17896,1,51                                                                                                                                                                                                                                                             ,F,,,,,,07-Dec-17,17896a,17896b,NFL 5,,,,,,,,,,,
